Prefix Length,Determiners,Prompt,Answer,Correct
4,thirteen-sixteen,"Half of the candles are affordable. Are three of the candles affordable? Maybe.
Half of the cars are red. Are some of the cars red? Yes.
Laura ate none of the pretzels. Did Laura eat some of the pretzels? No.
Ann owned half of the burgers. Did Ann own three of the burgers? Maybe.
Jo bought thirteen of the bagels. Did Jo buy sixteen of the bagels?", No.,1
4,sixteen-thirteen,"Half of the candles are affordable. Are three of the candles affordable? Maybe.
Half of the cars are red. Are some of the cars red? Yes.
Laura ate none of the pretzels. Did Laura eat some of the pretzels? No.
Ann owned half of the burgers. Did Ann own three of the burgers? Maybe.
John owned sixteen of the pretzels. Did John own thirteen of the pretzels?", No.,0
4,sixteen-at least thirteen,"Half of the candles are affordable. Are three of the candles affordable? Maybe.
Half of the cars are red. Are some of the cars red? Yes.
Laura ate none of the pretzels. Did Laura eat some of the pretzels? No.
Ann owned half of the burgers. Did Ann own three of the burgers? Maybe.
Sixteen of the hats are impressive. Are at least thirteen of the hats impressive?", Yes.,1
4,at least thirteen-sixteen,"Half of the candles are affordable. Are three of the candles affordable? Maybe.
Half of the cars are red. Are some of the cars red? Yes.
Laura ate none of the pretzels. Did Laura eat some of the pretzels? No.
Ann owned half of the burgers. Did Ann own three of the burgers? Maybe.
Ann ate at least thirteen of the chocolates. Did Ann eat sixteen of the chocolates?", No.,0
4,sixteen-sixteen,"Half of the candles are affordable. Are three of the candles affordable? Maybe.
Half of the cars are red. Are some of the cars red? Yes.
Laura ate none of the pretzels. Did Laura eat some of the pretzels? No.
Ann owned half of the burgers. Did Ann own three of the burgers? Maybe.
John bought sixteen of the bottles. Did John buy sixteen of the bottles?", Yes.,1
4,at least thirteen-at least thirteen,"Half of the candles are affordable. Are three of the candles affordable? Maybe.
Half of the cars are red. Are some of the cars red? Yes.
Laura ate none of the pretzels. Did Laura eat some of the pretzels? No.
Ann owned half of the burgers. Did Ann own three of the burgers? Maybe.
At least thirteen of the pancakes are delicious. Are at least thirteen of the pancakes delicious?", Yes.,1
4,thirteen-sixteen,"Two of the toys are yellow. Are half of the toys yellow? Maybe.
Sophie bought half of the toys. Did Sophie buy three of the toys? Maybe.
Mary ate some of the bagels. Did Mary eat two of the bagels? Yes.
Ann had all of the pretzels. Did Ann have none of the pretzels? No.
The singer purchased thirteen of the cakes. Did the singer purchase sixteen of the cakes?", No.,1
4,sixteen-thirteen,"Two of the toys are yellow. Are half of the toys yellow? Maybe.
Sophie bought half of the toys. Did Sophie buy three of the toys? Maybe.
Mary ate some of the bagels. Did Mary eat two of the bagels? Yes.
Ann had all of the pretzels. Did Ann have none of the pretzels? No.
The singer liked sixteen of the toys. Did the singer like thirteen of the toys?", No.,0
4,sixteen-at least thirteen,"Two of the toys are yellow. Are half of the toys yellow? Maybe.
Sophie bought half of the toys. Did Sophie buy three of the toys? Maybe.
Mary ate some of the bagels. Did Mary eat two of the bagels? Yes.
Ann had all of the pretzels. Did Ann have none of the pretzels? No.
Sixteen of the chocolates are delicious. Are at least thirteen of the chocolates delicious?", Yes.,1
4,at least thirteen-sixteen,"Two of the toys are yellow. Are half of the toys yellow? Maybe.
Sophie bought half of the toys. Did Sophie buy three of the toys? Maybe.
Mary ate some of the bagels. Did Mary eat two of the bagels? Yes.
Ann had all of the pretzels. Did Ann have none of the pretzels? No.
The actor got at least thirteen of the strawberries. Did the actor get sixteen of the strawberries?", No.,0
4,sixteen-sixteen,"Two of the toys are yellow. Are half of the toys yellow? Maybe.
Sophie bought half of the toys. Did Sophie buy three of the toys? Maybe.
Mary ate some of the bagels. Did Mary eat two of the bagels? Yes.
Ann had all of the pretzels. Did Ann have none of the pretzels? No.
John had sixteen of the oranges. Did John have sixteen of the oranges?", Yes.,1
4,at least thirteen-at least thirteen,"Two of the toys are yellow. Are half of the toys yellow? Maybe.
Sophie bought half of the toys. Did Sophie buy three of the toys? Maybe.
Mary ate some of the bagels. Did Mary eat two of the bagels? Yes.
Ann had all of the pretzels. Did Ann have none of the pretzels? No.
The man sold at least thirteen of the pretzels. Did the man sell at least thirteen of the pretzels?", Yes.,1
4,thirteen-sixteen,"Sam spotted half of the chocolates. Did Sam spot three of the chocolates? Maybe.
Adam saw three of the tickets. Did Adam see more than two of the tickets? Yes.
Most of the pancakes are warm. Are three of the pancakes warm? Maybe.
Sophie wanted exactly two of the pastries. Did Sophie want none of the pastries? No.
Jo had thirteen of the peanuts. Did Jo have sixteen of the peanuts?", No.,1
4,sixteen-thirteen,"Sam spotted half of the chocolates. Did Sam spot three of the chocolates? Maybe.
Adam saw three of the tickets. Did Adam see more than two of the tickets? Yes.
Most of the pancakes are warm. Are three of the pancakes warm? Maybe.
Sophie wanted exactly two of the pastries. Did Sophie want none of the pastries? No.
The woman got sixteen of the umbrellas. Did the woman get thirteen of the umbrellas?", Yes.,1
4,sixteen-at least thirteen,"Sam spotted half of the chocolates. Did Sam spot three of the chocolates? Maybe.
Adam saw three of the tickets. Did Adam see more than two of the tickets? Yes.
Most of the pancakes are warm. Are three of the pancakes warm? Maybe.
Sophie wanted exactly two of the pastries. Did Sophie want none of the pastries? No.
Michael spotted sixteen of the shirts. Did Michael spot at least thirteen of the shirts?", Yes.,1
4,at least thirteen-sixteen,"Sam spotted half of the chocolates. Did Sam spot three of the chocolates? Maybe.
Adam saw three of the tickets. Did Adam see more than two of the tickets? Yes.
Most of the pancakes are warm. Are three of the pancakes warm? Maybe.
Sophie wanted exactly two of the pastries. Did Sophie want none of the pastries? No.
Lucy had at least thirteen of the burgers. Did Lucy have sixteen of the burgers?", No.,0
4,sixteen-sixteen,"Sam spotted half of the chocolates. Did Sam spot three of the chocolates? Maybe.
Adam saw three of the tickets. Did Adam see more than two of the tickets? Yes.
Most of the pancakes are warm. Are three of the pancakes warm? Maybe.
Sophie wanted exactly two of the pastries. Did Sophie want none of the pastries? No.
The teacher purchased sixteen of the backpacks. Did the teacher purchase sixteen of the backpacks?", Yes.,1
4,at least thirteen-at least thirteen,"Sam spotted half of the chocolates. Did Sam spot three of the chocolates? Maybe.
Adam saw three of the tickets. Did Adam see more than two of the tickets? Yes.
Most of the pancakes are warm. Are three of the pancakes warm? Maybe.
Sophie wanted exactly two of the pastries. Did Sophie want none of the pastries? No.
Jim ordered at least thirteen of the toys. Did Jim order at least thirteen of the toys?", Yes.,1
4,thirteen-sixteen,"Michael bought half of the rings. Did Michael buy three of the rings? Maybe.
Lucy bought both of the oranges. Did Lucy buy all of the oranges? Yes.
All of the strawberries are impressive. Are none of the strawberries impressive? No.
Half of the mice are impressive. Are three of the mice impressive? Maybe.
Mary wanted thirteen of the keyrings. Did Mary want sixteen of the keyrings?", No.,1
4,sixteen-thirteen,"Michael bought half of the rings. Did Michael buy three of the rings? Maybe.
Lucy bought both of the oranges. Did Lucy buy all of the oranges? Yes.
All of the strawberries are impressive. Are none of the strawberries impressive? No.
Half of the mice are impressive. Are three of the mice impressive? Maybe.
Ann saw sixteen of the sandwiches. Did Ann see thirteen of the sandwiches?", No.,0
4,sixteen-at least thirteen,"Michael bought half of the rings. Did Michael buy three of the rings? Maybe.
Lucy bought both of the oranges. Did Lucy buy all of the oranges? Yes.
All of the strawberries are impressive. Are none of the strawberries impressive? No.
Half of the mice are impressive. Are three of the mice impressive? Maybe.
Adam owned sixteen of the cherries. Did Adam own at least thirteen of the cherries?", Yes.,1
4,at least thirteen-sixteen,"Michael bought half of the rings. Did Michael buy three of the rings? Maybe.
Lucy bought both of the oranges. Did Lucy buy all of the oranges? Yes.
All of the strawberries are impressive. Are none of the strawberries impressive? No.
Half of the mice are impressive. Are three of the mice impressive? Maybe.
Michael ate at least thirteen of the apples. Did Michael eat sixteen of the apples?", Maybe.,1
4,sixteen-sixteen,"Michael bought half of the rings. Did Michael buy three of the rings? Maybe.
Lucy bought both of the oranges. Did Lucy buy all of the oranges? Yes.
All of the strawberries are impressive. Are none of the strawberries impressive? No.
Half of the mice are impressive. Are three of the mice impressive? Maybe.
The singer noticed sixteen of the temples. Did the singer notice sixteen of the temples?", Yes.,1
4,at least thirteen-at least thirteen,"Michael bought half of the rings. Did Michael buy three of the rings? Maybe.
Lucy bought both of the oranges. Did Lucy buy all of the oranges? Yes.
All of the strawberries are impressive. Are none of the strawberries impressive? No.
Half of the mice are impressive. Are three of the mice impressive? Maybe.
Jo ordered at least thirteen of the cupcakes. Did Jo order at least thirteen of the cupcakes?", Yes.,1
4,thirteen-sixteen,"Half of the mugs are colourful. Are three of the mugs colourful? Maybe.
The actor got exactly two of the strawberries. Did the actor get one of the strawberries? No.
Bill spotted two of the churros. Did Bill spot two of the churros? Yes.
The woman saw most of the cats. Did the woman see three of the cats? Maybe.
Jo saw thirteen of the pastries. Did Jo see sixteen of the pastries?", No.,1
4,sixteen-thirteen,"Half of the mugs are colourful. Are three of the mugs colourful? Maybe.
The actor got exactly two of the strawberries. Did the actor get one of the strawberries? No.
Bill spotted two of the churros. Did Bill spot two of the churros? Yes.
The woman saw most of the cats. Did the woman see three of the cats? Maybe.
The man bought sixteen of the keyrings. Did the man buy thirteen of the keyrings?", No.,0
4,sixteen-at least thirteen,"Half of the mugs are colourful. Are three of the mugs colourful? Maybe.
The actor got exactly two of the strawberries. Did the actor get one of the strawberries? No.
Bill spotted two of the churros. Did Bill spot two of the churros? Yes.
The woman saw most of the cats. Did the woman see three of the cats? Maybe.
John saw sixteen of the performers. Did John see at least thirteen of the performers?", Yes.,1
4,at least thirteen-sixteen,"Half of the mugs are colourful. Are three of the mugs colourful? Maybe.
The actor got exactly two of the strawberries. Did the actor get one of the strawberries? No.
Bill spotted two of the churros. Did Bill spot two of the churros? Yes.
The woman saw most of the cats. Did the woman see three of the cats? Maybe.
Jim sold at least thirteen of the keyrings. Did Jim sell sixteen of the keyrings?", No.,0
4,sixteen-sixteen,"Half of the mugs are colourful. Are three of the mugs colourful? Maybe.
The actor got exactly two of the strawberries. Did the actor get one of the strawberries? No.
Bill spotted two of the churros. Did Bill spot two of the churros? Yes.
The woman saw most of the cats. Did the woman see three of the cats? Maybe.
The man ate sixteen of the pretzels. Did the man eat sixteen of the pretzels?", Yes.,1
4,at least thirteen-at least thirteen,"Half of the mugs are colourful. Are three of the mugs colourful? Maybe.
The actor got exactly two of the strawberries. Did the actor get one of the strawberries? No.
Bill spotted two of the churros. Did Bill spot two of the churros? Yes.
The woman saw most of the cats. Did the woman see three of the cats? Maybe.
At least thirteen of the tickets are expensive. Are at least thirteen of the tickets expensive?", Yes.,1
