Prefix Length,Determiners,Prompt,Answer,Correct
4,some-all,"Michael got several of the cakes. Did Michael get none of the cakes? No.
The singer saw two of the cherries. Did the singer see half of the cherries? Maybe.
Sophie purchased most of the hats. Did Sophie purchase three of the hats? Maybe.
Two of the umbrellas are blue. Are some of the umbrellas blue? Yes.
The woman wanted some of the peanuts. Did the woman want all of the peanuts?", No.,1
4,all-some,"Michael got several of the cakes. Did Michael get none of the cakes? No.
The singer saw two of the cherries. Did the singer see half of the cherries? Maybe.
Sophie purchased most of the hats. Did Sophie purchase three of the hats? Maybe.
Two of the umbrellas are blue. Are some of the umbrellas blue? Yes.
Ann ordered all of the sweaters. Did Ann order some of the sweaters?", No.,0
4,all-all,"Michael got several of the cakes. Did Michael get none of the cakes? No.
The singer saw two of the cherries. Did the singer see half of the cherries? Maybe.
Sophie purchased most of the hats. Did Sophie purchase three of the hats? Maybe.
Two of the umbrellas are blue. Are some of the umbrellas blue? Yes.
The teacher got all of the umbrellas. Did the teacher get all of the umbrellas?", Yes.,1
4,some-some,"Michael got several of the cakes. Did Michael get none of the cakes? No.
The singer saw two of the cherries. Did the singer see half of the cherries? Maybe.
Sophie purchased most of the hats. Did Sophie purchase three of the hats? Maybe.
Two of the umbrellas are blue. Are some of the umbrellas blue? Yes.
Some of the pancakes are delicious. Are some of the pancakes delicious?", Yes.,1
4,some-all,"Jim liked two of the tickets. Did Jim like half of the tickets? Maybe.
All of the candles are cheap. Are none of the candles cheap? No.
Mark got most of the tickets. Did Mark get three of the tickets? Maybe.
Sidney owned three of the candles. Did Sidney own three of the candles? Yes.
Laura got some of the toys. Did Laura get all of the toys?", No.,1
4,all-some,"Jim liked two of the tickets. Did Jim like half of the tickets? Maybe.
All of the candles are cheap. Are none of the candles cheap? No.
Mark got most of the tickets. Did Mark get three of the tickets? Maybe.
Sidney owned three of the candles. Did Sidney own three of the candles? Yes.
Jo purchased all of the hats. Did Jo purchase some of the hats?", No.,0
4,all-all,"Jim liked two of the tickets. Did Jim like half of the tickets? Maybe.
All of the candles are cheap. Are none of the candles cheap? No.
Mark got most of the tickets. Did Mark get three of the tickets? Maybe.
Sidney owned three of the candles. Did Sidney own three of the candles? Yes.
Jo sold all of the backpacks. Did Jo sell all of the backpacks?", Yes.,1
4,some-some,"Jim liked two of the tickets. Did Jim like half of the tickets? Maybe.
All of the candles are cheap. Are none of the candles cheap? No.
Mark got most of the tickets. Did Mark get three of the tickets? Maybe.
Sidney owned three of the candles. Did Sidney own three of the candles? Yes.
Mary owned some of the oranges. Did Mary own some of the oranges?", Yes.,1
4,some-all,"The actor liked most of the churros. Did the actor like three of the churros? Maybe.
John wanted exactly two of the apples. Did John want three of the apples? No.
Sally wanted two of the snacks. Did Sally want more than one of the snacks? Yes.
The actress had two of the churros. Did the actress have all of the churros? Maybe.
The actress bought some of the bottles. Did the actress buy all of the bottles?", No.,1
4,all-some,"The actor liked most of the churros. Did the actor like three of the churros? Maybe.
John wanted exactly two of the apples. Did John want three of the apples? No.
Sally wanted two of the snacks. Did Sally want more than one of the snacks? Yes.
The actress had two of the churros. Did the actress have all of the churros? Maybe.
Bill liked all of the pancakes. Did Bill like some of the pancakes?", Yes.,1
4,all-all,"The actor liked most of the churros. Did the actor like three of the churros? Maybe.
John wanted exactly two of the apples. Did John want three of the apples? No.
Sally wanted two of the snacks. Did Sally want more than one of the snacks? Yes.
The actress had two of the churros. Did the actress have all of the churros? Maybe.
Jo bought all of the apples. Did Jo buy all of the apples?", Yes.,1
4,some-some,"The actor liked most of the churros. Did the actor like three of the churros? Maybe.
John wanted exactly two of the apples. Did John want three of the apples? No.
Sally wanted two of the snacks. Did Sally want more than one of the snacks? Yes.
The actress had two of the churros. Did the actress have all of the churros? Maybe.
John had some of the candles. Did John have some of the candles?", Yes.,1
4,some-all,"Sally bought two of the cars. Did Sally buy some of the cars? Yes.
Ann ate half of the apples. Did Ann eat three of the apples? Maybe.
Jo liked none of the bagels. Did Jo like several of the bagels? No.
Sidney spotted half of the tickets. Did Sidney spot three of the tickets? Maybe.
Mark wanted some of the shoes. Did Mark want all of the shoes?", No.,1
4,all-some,"Sally bought two of the cars. Did Sally buy some of the cars? Yes.
Ann ate half of the apples. Did Ann eat three of the apples? Maybe.
Jo liked none of the bagels. Did Jo like several of the bagels? No.
Sidney spotted half of the tickets. Did Sidney spot three of the tickets? Maybe.
Bill ate all of the apples. Did Bill eat some of the apples?", Yes.,1
4,all-all,"Sally bought two of the cars. Did Sally buy some of the cars? Yes.
Ann ate half of the apples. Did Ann eat three of the apples? Maybe.
Jo liked none of the bagels. Did Jo like several of the bagels? No.
Sidney spotted half of the tickets. Did Sidney spot three of the tickets? Maybe.
All of the bottles are red. Are all of the bottles red?", Yes.,1
4,some-some,"Sally bought two of the cars. Did Sally buy some of the cars? Yes.
Ann ate half of the apples. Did Ann eat three of the apples? Maybe.
Jo liked none of the bagels. Did Jo like several of the bagels? No.
Sidney spotted half of the tickets. Did Sidney spot three of the tickets? Maybe.
Jo ate some of the snacks. Did Jo eat some of the snacks?", Yes.,1
4,some-all,"Lucy sold three of the rings. Did Lucy sell more than two of the rings? Yes.
The man bought most of the cakes. Did the man buy three of the cakes? Maybe.
Lucy bought none of the chocolates. Did Lucy buy all of the chocolates? No.
Michael ordered most of the shoes. Did Michael order three of the shoes? Maybe.
Lucy saw some of the shirts. Did Lucy see all of the shirts?", No.,1
4,all-some,"Lucy sold three of the rings. Did Lucy sell more than two of the rings? Yes.
The man bought most of the cakes. Did the man buy three of the cakes? Maybe.
Lucy bought none of the chocolates. Did Lucy buy all of the chocolates? No.
Michael ordered most of the shoes. Did Michael order three of the shoes? Maybe.
Jim got all of the cupcakes. Did Jim get some of the cupcakes?", No.,0
4,all-all,"Lucy sold three of the rings. Did Lucy sell more than two of the rings? Yes.
The man bought most of the cakes. Did the man buy three of the cakes? Maybe.
Lucy bought none of the chocolates. Did Lucy buy all of the chocolates? No.
Michael ordered most of the shoes. Did Michael order three of the shoes? Maybe.
Jo noticed all of the churros. Did Jo notice all of the churros?", Yes.,1
4,some-some,"Lucy sold three of the rings. Did Lucy sell more than two of the rings? Yes.
The man bought most of the cakes. Did the man buy three of the cakes? Maybe.
Lucy bought none of the chocolates. Did Lucy buy all of the chocolates? No.
Michael ordered most of the shoes. Did Michael order three of the shoes? Maybe.
Laura got some of the toys. Did Laura get some of the toys?", Yes.,1
4,some-all,"The woman sold two of the keyrings. Did the woman sell all of the keyrings? Maybe.
Sophie bought exactly two of the hats. Did Sophie buy none of the hats? No.
Lucy spotted half of the signs. Did Lucy spot three of the signs? Maybe.
Jim purchased two of the cakes. Did Jim purchase some of the cakes? Yes.
Sam ate some of the pretzels. Did Sam eat all of the pretzels?", No.,1
4,all-some,"The woman sold two of the keyrings. Did the woman sell all of the keyrings? Maybe.
Sophie bought exactly two of the hats. Did Sophie buy none of the hats? No.
Lucy spotted half of the signs. Did Lucy spot three of the signs? Maybe.
Jim purchased two of the cakes. Did Jim purchase some of the cakes? Yes.
Jo wanted all of the pastries. Did Jo want some of the pastries?", No.,0
4,all-all,"The woman sold two of the keyrings. Did the woman sell all of the keyrings? Maybe.
Sophie bought exactly two of the hats. Did Sophie buy none of the hats? No.
Lucy spotted half of the signs. Did Lucy spot three of the signs? Maybe.
Jim purchased two of the cakes. Did Jim purchase some of the cakes? Yes.
Mark ordered all of the cupcakes. Did Mark order all of the cupcakes?", Yes.,1
4,some-some,"The woman sold two of the keyrings. Did the woman sell all of the keyrings? Maybe.
Sophie bought exactly two of the hats. Did Sophie buy none of the hats? No.
Lucy spotted half of the signs. Did Lucy spot three of the signs? Maybe.
Jim purchased two of the cakes. Did Jim purchase some of the cakes? Yes.
Mark liked some of the pretzels. Did Mark like some of the pretzels?", Yes.,1
4,some-all,"Two of the cars are yellow. Are all of the cars yellow? Maybe.
Michael bought two of the rings. Did Michael buy half of the rings? Maybe.
Bill spotted some of the candles. Did Bill spot two of the candles? Yes.
Michael saw all of the signs. Did Michael see none of the signs? No.
The actor noticed some of the adverts. Did the actor notice all of the adverts?", No.,1
4,all-some,"Two of the cars are yellow. Are all of the cars yellow? Maybe.
Michael bought two of the rings. Did Michael buy half of the rings? Maybe.
Bill spotted some of the candles. Did Bill spot two of the candles? Yes.
Michael saw all of the signs. Did Michael see none of the signs? No.
Lucy got all of the shirts. Did Lucy get some of the shirts?", Maybe.,0
4,all-all,"Two of the cars are yellow. Are all of the cars yellow? Maybe.
Michael bought two of the rings. Did Michael buy half of the rings? Maybe.
Bill spotted some of the candles. Did Bill spot two of the candles? Yes.
Michael saw all of the signs. Did Michael see none of the signs? No.
John wanted all of the sweaters. Did John want all of the sweaters?", Yes.,1
4,some-some,"Two of the cars are yellow. Are all of the cars yellow? Maybe.
Michael bought two of the rings. Did Michael buy half of the rings? Maybe.
Bill spotted some of the candles. Did Bill spot two of the candles? Yes.
Michael saw all of the signs. Did Michael see none of the signs? No.
Jim ate some of the oranges. Did Jim eat some of the oranges?", Yes.,1
4,some-all,"Michael got half of the mugs. Did Michael get some of the mugs? Yes.
Lucy saw none of the chocolates. Did Lucy see several of the chocolates? No.
Michael owned half of the bottles. Did Michael own three of the bottles? Maybe.
Adam ate two of the pretzels. Did Adam eat all of the pretzels? Maybe.
Jim ate some of the bagels. Did Jim eat all of the bagels?", No.,1
4,all-some,"Michael got half of the mugs. Did Michael get some of the mugs? Yes.
Lucy saw none of the chocolates. Did Lucy see several of the chocolates? No.
Michael owned half of the bottles. Did Michael own three of the bottles? Maybe.
Adam ate two of the pretzels. Did Adam eat all of the pretzels? Maybe.
Sophie wanted all of the candles. Did Sophie want some of the candles?", No.,0
