PrefixLength,Determiners,Prompt,Answer,Correct,YesLogProb,NoLogProb,MaybeLogProb,LogProbDelta
4,some-some,"If Lucy purchases none of the bagels, Lucy will get a prize. Lucy purchased most of the bagels. Does Lucy get a prize? No.
If the woman sees some of the apples, the woman will get a prize. The woman saw half of the apples. Does the woman get a prize? Yes.
If the actress notices three of the adverts, the actress will get a prize. The actress noticed most of the adverts. Does the actress get a prize? Maybe.
If the actor sees three of the performers, the actor will get a prize. The actor saw most of the performers. Does the actor get a prize? Maybe.
If Jim likes some of the burgers, Jim will get a prize. Jim liked some of the burgers. Does Jim get a prize?", Maybe.,0,-1.4521514,-1.1944077,-0.8500129,0.2577437
4,some-all,"If Michael eats three of the burgers, Michael will get a prize. Michael ate most of the burgers. Does Michael get a prize? Maybe.
If John owns three of the cherries, John will get a prize. John owned half of the cherries. Does John get a prize? Maybe.
If Robin spots more than one of the sweaters, Robin will get a prize. Robin spotted some of the sweaters. Does Robin get a prize? Yes.
If John gets none of the cupcakes, John will get a prize. John got exactly two of the cupcakes. Does John get a prize? No.
If Sally purchases all of the snacks, Sally will get a prize. Sally purchased some of the snacks. Does Sally get a prize?", Maybe.,0,-1.4858013,-1.2711064,-0.7694698,-0.21469490000000002
4,all-some,"If Michael eats three of the burgers, Michael will get a prize. Michael ate most of the burgers. Does Michael get a prize? Maybe.
If John owns three of the cherries, John will get a prize. John owned half of the cherries. Does John get a prize? Maybe.
If Robin spots more than one of the sweaters, Robin will get a prize. Robin spotted some of the sweaters. Does Robin get a prize? Yes.
If John gets none of the cupcakes, John will get a prize. John got exactly two of the cupcakes. Does John get a prize? No.
If Sam sells some of the apples, Sam will get a prize. Sam sold all of the apples. Does Sam get a prize?", Yes.,1,-0.70921147,-1.0428984,-2.0026073,-0.33368692999999994
4,all-all,"If Michael eats three of the burgers, Michael will get a prize. Michael ate most of the burgers. Does Michael get a prize? Maybe.
If John owns three of the cherries, John will get a prize. John owned half of the cherries. Does John get a prize? Maybe.
If Robin spots more than one of the sweaters, Robin will get a prize. Robin spotted some of the sweaters. Does Robin get a prize? Yes.
If John gets none of the cupcakes, John will get a prize. John got exactly two of the cupcakes. Does John get a prize? No.
If Laura gets all of the bagels, Laura will get a prize. Laura got all of the bagels. Does Laura get a prize?", Yes.,1,-0.30023035,-1.7135376,-2.8235114,-1.41330725
4,some-some,"If Michael eats three of the burgers, Michael will get a prize. Michael ate most of the burgers. Does Michael get a prize? Maybe.
If John owns three of the cherries, John will get a prize. John owned half of the cherries. Does John get a prize? Maybe.
If Robin spots more than one of the sweaters, Robin will get a prize. Robin spotted some of the sweaters. Does Robin get a prize? Yes.
If John gets none of the cupcakes, John will get a prize. John got exactly two of the cupcakes. Does John get a prize? No.
If Sidney sees some of the apples, Sidney will get a prize. Sidney saw some of the apples. Does Sidney get a prize?", Yes.,1,-0.7065813,-1.3209039,-1.5348436,-0.6143226
4,some-all,"If Sidney sees none of the pancakes, Sidney will get a prize. Sidney saw several of the pancakes. Does Sidney get a prize? No.
If Robin owns three of the mugs, Robin will get a prize. Robin owned half of the mugs. Does Robin get a prize? Maybe.
If the singer has two of the burgers, the singer will get a prize. The singer had some of the burgers. Does the singer get a prize? Yes.
If the woman sells three of the backpacks, the woman will get a prize. The woman sold half of the backpacks. Does the woman get a prize? Maybe.
If Robin wants all of the shirts, Robin will get a prize. Robin wanted some of the shirts. Does Robin get a prize?", Yes.,0,-0.8285028,-0.87911624,-2.0293465,0.05061344000000001
4,all-some,"If Sidney sees none of the pancakes, Sidney will get a prize. Sidney saw several of the pancakes. Does Sidney get a prize? No.
If Robin owns three of the mugs, Robin will get a prize. Robin owned half of the mugs. Does Robin get a prize? Maybe.
If the singer has two of the burgers, the singer will get a prize. The singer had some of the burgers. Does the singer get a prize? Yes.
If the woman sells three of the backpacks, the woman will get a prize. The woman sold half of the backpacks. Does the woman get a prize? Maybe.
If Adam has some of the toys, Adam will get a prize. Adam had all of the toys. Does Adam get a prize?", Yes.,1,-0.18330123,-1.979085,-4.2622347,-1.79578377
4,all-all,"If Sidney sees none of the pancakes, Sidney will get a prize. Sidney saw several of the pancakes. Does Sidney get a prize? No.
If Robin owns three of the mugs, Robin will get a prize. Robin owned half of the mugs. Does Robin get a prize? Maybe.
If the singer has two of the burgers, the singer will get a prize. The singer had some of the burgers. Does the singer get a prize? Yes.
If the woman sells three of the backpacks, the woman will get a prize. The woman sold half of the backpacks. Does the woman get a prize? Maybe.
If Jo orders all of the bagels, Jo will get a prize. Jo ordered all of the bagels. Does Jo get a prize?", Yes.,1,-0.13276388,-2.4053125,-4.032037,-2.27254862
4,some-some,"If Sidney sees none of the pancakes, Sidney will get a prize. Sidney saw several of the pancakes. Does Sidney get a prize? No.
If Robin owns three of the mugs, Robin will get a prize. Robin owned half of the mugs. Does Robin get a prize? Maybe.
If the singer has two of the burgers, the singer will get a prize. The singer had some of the burgers. Does the singer get a prize? Yes.
If the woman sells three of the backpacks, the woman will get a prize. The woman sold half of the backpacks. Does the woman get a prize? Maybe.
If Laura eats some of the sandwiches, Laura will get a prize. Laura ate some of the sandwiches. Does Laura get a prize?", Yes.,1,-0.4775963,-1.4360427,-2.082901,-0.9584464
4,some-all,"If Sally gets all of the sweaters, Sally will get a prize. Sally got two of the sweaters. Does Sally get a prize? Maybe.
If Robin spots three of the keyrings, Robin will get a prize. Robin spotted half of the keyrings. Does Robin get a prize? Maybe.
If the man wants more than one of the sandwiches, the man will get a prize. The man wanted two of the sandwiches. Does the man get a prize? Yes.
If the singer notices some of the chocolates, the singer will get a prize. The singer noticed none of the chocolates. Does the singer get a prize? No.
If the singer owns all of the cherries, the singer will get a prize. The singer owned some of the cherries. Does the singer get a prize?", Maybe.,0,-2.0426736,-1.3129336,-0.5654435,-0.72974
4,all-some,"If Sally gets all of the sweaters, Sally will get a prize. Sally got two of the sweaters. Does Sally get a prize? Maybe.
If Robin spots three of the keyrings, Robin will get a prize. Robin spotted half of the keyrings. Does Robin get a prize? Maybe.
If the man wants more than one of the sandwiches, the man will get a prize. The man wanted two of the sandwiches. Does the man get a prize? Yes.
If the singer notices some of the chocolates, the singer will get a prize. The singer noticed none of the chocolates. Does the singer get a prize? No.
If the teacher notices some of the cakes, the teacher will get a prize. The teacher noticed all of the cakes. Does the teacher get a prize?", Yes.,1,-0.24523047,-1.8128802,-3.250262,-1.5676497299999999
4,all-all,"If Sally gets all of the sweaters, Sally will get a prize. Sally got two of the sweaters. Does Sally get a prize? Maybe.
If Robin spots three of the keyrings, Robin will get a prize. Robin spotted half of the keyrings. Does Robin get a prize? Maybe.
If the man wants more than one of the sandwiches, the man will get a prize. The man wanted two of the sandwiches. Does the man get a prize? Yes.
If the singer notices some of the chocolates, the singer will get a prize. The singer noticed none of the chocolates. Does the singer get a prize? No.
If Laura purchases all of the pancakes, Laura will get a prize. Laura purchased all of the pancakes. Does Laura get a prize?", Yes.,1,-0.18448082,-2.432684,-2.8778324,-2.24820318
4,some-some,"If Sally gets all of the sweaters, Sally will get a prize. Sally got two of the sweaters. Does Sally get a prize? Maybe.
If Robin spots three of the keyrings, Robin will get a prize. Robin spotted half of the keyrings. Does Robin get a prize? Maybe.
If the man wants more than one of the sandwiches, the man will get a prize. The man wanted two of the sandwiches. Does the man get a prize? Yes.
If the singer notices some of the chocolates, the singer will get a prize. The singer noticed none of the chocolates. Does the singer get a prize? No.
If some of the mugs are blue, you will get a prize. Some of the mugs are blue. Do you get a prize?", Yes.,1,-0.78328466,-1.7963729,-1.1461463,-1.01308824
4,some-all,"If Robin purchases none of the shirts, Robin will get a prize. Robin purchased several of the shirts. Does Robin get a prize? No.
If the man has two of the sweaters, the man will get a prize. The man had some of the sweaters. Does the man get a prize? Yes.
If all of the tickets are yellow, you will get a prize. Two of the tickets are yellow. Do you get a prize? Maybe.
If Jim buys three of the pretzels, Jim will get a prize. Jim bought half of the pretzels. Does Jim get a prize? Maybe.
If the woman has all of the keyrings, the woman will get a prize. The woman had some of the keyrings. Does the woman get a prize?", Maybe.,0,-1.3668597,-1.2185364,-0.8766748,-0.14832329999999994
4,all-some,"If Robin purchases none of the shirts, Robin will get a prize. Robin purchased several of the shirts. Does Robin get a prize? No.
If the man has two of the sweaters, the man will get a prize. The man had some of the sweaters. Does the man get a prize? Yes.
If all of the tickets are yellow, you will get a prize. Two of the tickets are yellow. Do you get a prize? Maybe.
If Jim buys three of the pretzels, Jim will get a prize. Jim bought half of the pretzels. Does Jim get a prize? Maybe.
If Jo buys some of the burgers, Jo will get a prize. Jo bought all of the burgers. Does Jo get a prize?", Yes.,1,-0.4418622,-1.5166073,-2.2029781,-1.0747451
4,all-all,"If Robin purchases none of the shirts, Robin will get a prize. Robin purchased several of the shirts. Does Robin get a prize? No.
If the man has two of the sweaters, the man will get a prize. The man had some of the sweaters. Does the man get a prize? Yes.
If all of the tickets are yellow, you will get a prize. Two of the tickets are yellow. Do you get a prize? Maybe.
If Jim buys three of the pretzels, Jim will get a prize. Jim bought half of the pretzels. Does Jim get a prize? Maybe.
If Michael eats all of the sandwiches, Michael will get a prize. Michael ate all of the sandwiches. Does Michael get a prize?", Yes.,1,-0.75658554,-1.2788978,-1.5623678,-0.52231226
4,some-some,"If Robin purchases none of the shirts, Robin will get a prize. Robin purchased several of the shirts. Does Robin get a prize? No.
If the man has two of the sweaters, the man will get a prize. The man had some of the sweaters. Does the man get a prize? Yes.
If all of the tickets are yellow, you will get a prize. Two of the tickets are yellow. Do you get a prize? Maybe.
If Jim buys three of the pretzels, Jim will get a prize. Jim bought half of the pretzels. Does Jim get a prize? Maybe.
If Sidney wants some of the bottles, Sidney will get a prize. Sidney wanted some of the bottles. Does Sidney get a prize?", No.,0,-1.1621231,-1.0727218,-1.166758,0.08940130000000002
4,some-all,"If Jo eats three of the oranges, Jo will get a prize. Jo ate half of the oranges. Does Jo get a prize? Maybe.
If Sam sells more than one of the hats, Sam will get a prize. Sam sold some of the hats. Does Sam get a prize? Yes.
If Sam sees all of the candles, Sam will get a prize. Sam saw two of the candles. Does Sam get a prize? Maybe.
If Mary sees none of the sweaters, Mary will get a prize. Mary saw all of the sweaters. Does Mary get a prize? No.
If Sally likes all of the pancakes, Sally will get a prize. Sally liked some of the pancakes. Does Sally get a prize?", Maybe.,0,-1.742944,-1.3788196,-0.602132,-0.3641244000000001
